order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1543474,2781,prior,2,1,17,16
3201398,2781,prior,3,0,18,30
2114703,2781,prior,4,6,17,30
2726199,2781,prior,5,5,18,6
2096633,2781,prior,6,5,8,21
2590748,2781,prior,7,0,19,30
690075,2781,prior,8,0,12,30
494023,2781,prior,9,0,17,7
1799918,2781,train,10,0,11,30
1728325,2782,prior,1,5,10,
1860755,2782,prior,2,4,7,30
654018,2782,prior,3,0,8,30
2193923,2782,prior,4,0,17,30
362888,2782,train,5,1,18,30
91237,2783,prior,1,3,12,
235484,2783,prior,2,0,14,30
3020812,2783,prior,3,3,14,30
2266495,2783,train,4,4,13,30
1279160,2784,prior,1,4,14,
2598871,2784,prior,2,6,19,23
2242588,2784,prior,3,6,12,28
2069942,2784,prior,4,5,19,6
2460981,2784,train,5,0,14,2
447480,2785,prior,1,1,14,
2630097,2785,prior,2,1,15,7
1610030,2785,prior,3,3,14,9
2793311,2785,prior,4,1,11,12
1343273,2785,prior,5,1,16,7
692404,2785,prior,6,2,13,8
1749280,2785,prior,7,2,15,14
3383120,2785,prior,8,2,14,7
99246,2785,prior,9,2,13,7
506432,2785,prior,10,4,15,9
2368653,2785,prior,11,2,15,12
931121,2785,prior,12,3,14,8
2115490,2785,prior,13,2,16,6
2611100,2785,prior,14,1,15,6
2627067,2785,prior,15,1,13,7
2241701,2785,prior,16,1,12,7
1545944,2785,prior,17,1,16,7
969911,2785,prior,18,1,13,7
2420830,2785,prior,19,1,15,7
328063,2785,prior,20,1,13,7
1709529,2785,prior,21,1,12,7
3347138,2785,prior,22,0,16,6
550008,2785,prior,23,1,11,1
811605,2785,prior,24,1,13,7
3308429,2785,prior,25,2,15,8
5986,2785,prior,26,1,8,6
3283850,2785,prior,27,2,7,1
2824900,2785,prior,28,5,13,3
2851737,2785,prior,29,1,8,3
505530,2785,prior,30,1,16,7
730188,2785,prior,31,1,11,7
564563,2785,prior,32,1,16,7
439827,2785,prior,33,2,13,8
1760175,2785,prior,34,1,14,6
2961835,2785,prior,35,2,12,8
1607691,2785,prior,36,1,14,6
900716,2785,prior,37,1,14,7
2408474,2785,prior,38,3,12,9
90120,2785,prior,39,1,13,5
271985,2785,prior,40,1,12,7
47866,2785,prior,41,3,10,2
1505623,2785,prior,42,1,13,5
862687,2785,prior,43,0,8,6
1507555,2785,prior,44,1,15,8
1748147,2785,prior,45,2,13,8
3057425,2785,prior,46,3,13,1
1750417,2785,prior,47,1,12,5
2649822,2785,prior,48,3,8,2
76697,2785,prior,49,1,15,12
565543,2785,prior,50,6,11,5
324139,2785,prior,51,4,8,5
2034325,2785,prior,52,2,14,5
1580824,2785,prior,53,1,7,6
3090934,2785,prior,54,1,13,7
3176607,2785,test,55,6,8,5
1689917,2786,prior,1,4,12,
1913832,2786,prior,2,5,8,22
2314735,2786,prior,3,5,11,21
1695803,2786,prior,4,1,23,17
1005257,2786,prior,5,3,9,2
2376276,2786,prior,6,5,13,9
241209,2786,prior,7,3,8,5
1744627,2786,prior,8,3,22,7
211555,2786,prior,9,4,17,8
3043313,2786,prior,10,3,10,30
1263326,2786,prior,11,2,11,20
2392814,2786,prior,12,3,17,15
1028155,2786,prior,13,3,10,21
857532,2786,prior,14,4,22,8
1853995,2786,prior,15,1,14,4
2171930,2786,prior,16,1,14,21
2513046,2786,prior,17,5,15,11
1462687,2786,prior,18,3,4,12
3360837,2786,prior,19,6,11,10
784374,2786,prior,20,4,19,26
2312673,2786,prior,21,0,21,10
457119,2786,prior,22,4,18,4
2874364,2786,prior,23,1,11,4
2197272,2786,prior,24,0,22,6
1711722,2786,prior,25,4,22,4
2703255,2786,prior,26,3,14,27
2684683,2786,prior,27,0,23,4
1437776,2786,prior,28,2,13,23
37580,2786,test,29,4,12,9
2091289,2787,prior,1,6,19,
3089764,2787,prior,2,5,15,13
2941597,2787,prior,3,1,12,30
2662764,2787,prior,4,0,21,30
1306574,2787,prior,5,2,19,9
2674721,2787,prior,6,5,21,17
2395413,2787,test,7,0,9,30
3015553,2788,prior,1,1,11,
1518128,2788,prior,2,1,11,7
2368244,2788,prior,3,3,10,2
2766927,2788,prior,4,1,11,5
2543382,2788,prior,5,1,9,7
1641414,2788,prior,6,3,10,2
303474,2788,prior,7,1,16,5
247896,2788,prior,8,1,12,7
2333718,2788,prior,9,1,12,7
1931750,2788,prior,10,5,11,4
2486698,2788,train,11,1,11,3
2239960,2789,prior,1,5,14,
338376,2789,prior,2,0,13,9
1841953,2789,prior,3,0,13,7
2619460,2789,prior,4,3,18,3
2428900,2789,prior,5,4,10,30
888385,2789,prior,6,3,20,6
1835606,2789,prior,7,6,13,10
1191735,2789,prior,8,4,17,5
3279878,2789,prior,9,0,13,10
3305472,2789,prior,10,0,18,7
2122370,2789,prior,11,5,10,12
2242199,2789,prior,12,1,10,30
1389818,2789,prior,13,5,10,4
634723,2789,prior,14,5,11,14
533873,2789,prior,15,1,13,30
996242,2789,prior,16,6,15,12
3050301,2789,prior,17,5,17,13
3368022,2789,prior,18,0,11,9
1298986,2789,train,19,1,8,8
999358,2790,prior,1,4,13,
1443935,2790,prior,2,4,10,7
1036735,2790,prior,3,2,13,5
3076101,2790,prior,4,5,13,3
3039147,2790,prior,5,0,10,2
1450132,2790,prior,6,4,14,4
1989119,2790,prior,7,6,11,2
3048681,2790,prior,8,3,12,4
881210,2790,prior,9,5,11,16
1435850,2790,prior,10,1,13,10
2115475,2790,prior,11,1,12,7
2745052,2790,prior,12,4,14,3
868393,2790,prior,13,5,20,15
1875834,2790,prior,14,5,15,14
558903,2790,prior,15,4,13,13
2282199,2790,prior,16,1,8,18
1534363,2790,prior,17,5,12,30
1238541,2790,prior,18,0,15,9
906138,2790,test,19,0,13,21
2576887,2791,prior,1,6,16,
2463430,2791,prior,2,0,15,29
1891232,2791,prior,3,2,20,9
534031,2791,prior,4,0,16,30
3355200,2791,prior,5,6,19,30
1332728,2791,test,6,0,13,30
2941627,2792,prior,1,2,19,
3135011,2792,prior,2,5,12,30
1239072,2792,prior,3,0,15,2
1722967,2792,prior,4,0,17,30
2629385,2792,prior,5,0,11,30
3409924,2792,prior,6,3,18,30
3209291,2792,prior,7,6,15,3
2476249,2792,train,8,3,16,30
1244610,2793,prior,1,5,12,
3000963,2793,prior,2,3,11,5
1252157,2793,prior,3,2,13,6
1209877,2793,prior,4,5,17,3
1435078,2793,prior,5,2,21,11
1875002,2793,prior,6,5,7,10
691056,2793,train,7,0,3,9
533252,2794,prior,1,4,8,
512717,2794,prior,2,0,11,30
2865398,2794,prior,3,6,16,6
3248859,2794,prior,4,6,18,7
3173558,2794,prior,5,5,9,6
778573,2794,prior,6,6,16,1
3090315,2794,prior,7,3,14,11
3221262,2794,prior,8,0,16,30
2110264,2794,prior,9,6,13,30
1751478,2794,prior,10,2,15,30
2899884,2794,prior,11,6,11,30
3243855,2794,train,12,5,11,30
1080193,2795,prior,1,0,12,
179287,2795,prior,2,2,12,30
579669,2795,prior,3,1,18,27
3194480,2795,prior,4,3,11,30
2200486,2795,prior,5,2,12,30
3043656,2795,prior,6,5,12,30
1283368,2795,prior,7,3,15,30
1549328,2795,prior,8,6,17,3
2104827,2795,prior,9,5,11,13
1440075,2795,prior,10,2,10,18
1853629,2795,prior,11,6,13,18
984143,2795,prior,12,5,12,13
3180226,2795,train,13,3,11,30
36157,2796,prior,1,4,13,
3269730,2796,prior,2,2,11,30
131019,2796,prior,3,2,16,7
1231620,2796,train,4,4,11,9
895698,2797,prior,1,3,7,
1046907,2797,prior,2,3,9,7
2077464,2797,prior,3,3,10,7
1987831,2797,prior,4,4,18,1
2392818,2797,prior,5,1,13,11
1487389,2797,prior,6,2,12,1
6519,2797,prior,7,5,9,10
2964874,2797,prior,8,5,12,0
1471854,2797,prior,9,5,11,14
2338172,2797,prior,10,5,9,30
1655935,2797,test,11,4,9,6
1792054,2798,prior,1,6,17,
1718857,2798,prior,2,0,12,15
460511,2798,prior,3,4,10,30
1309754,2798,prior,4,6,12,30
3222180,2798,prior,5,4,15,30
1309165,2798,prior,6,4,7,28
1535220,2798,prior,7,5,10,30
3363663,2798,test,8,4,7,30
906440,2799,prior,1,0,9,
2243491,2799,prior,2,4,22,25
2427912,2799,prior,3,4,12,14
2530576,2799,prior,4,6,9,9
1438953,2799,prior,5,6,10,0
3220719,2799,prior,6,2,17,3
2662105,2799,prior,7,2,16,7
826548,2799,prior,8,4,14,30
1025398,2799,prior,9,0,17,10
579265,2799,prior,10,5,14,5
1279551,2799,prior,11,5,14,0
1233774,2799,prior,12,4,15,6
2875135,2799,prior,13,6,14,9
2216599,2799,prior,14,4,1,5
3339318,2799,prior,15,4,11,14
805698,2799,prior,16,2,9,5
3017378,2799,prior,17,5,7,3
663004,2799,prior,18,0,17,9
2367214,2799,prior,19,0,17,0
1338465,2799,prior,20,0,11,7
2599249,2799,prior,21,0,15,7
1764095,2799,prior,22,4,16,4
2261505,2799,prior,23,1,10,18
173836,2799,prior,24,6,2,12
1687821,2799,prior,25,1,9,9
750486,2799,prior,26,5,17,18
216823,2799,prior,27,6,10,15
1678897,2799,prior,28,1,12,23
1375085,2799,prior,29,1,9,7
1470778,2799,prior,30,0,7,6
3153496,2799,prior,31,1,9,15
3101581,2799,prior,32,6,10,30
3284767,2799,prior,33,2,17,10
1652735,2799,train,34,2,18,21
2913563,2800,prior,1,0,18,
1940856,2800,prior,2,0,16,7
952262,2800,prior,3,4,19,4
2370783,2800,prior,4,0,14,10
1174179,2800,prior,5,1,17,8
3309642,2800,prior,6,1,18,7
567342,2800,prior,7,6,16,19
1697138,2800,prior,8,3,20,30
2069039,2800,prior,9,1,20,12
2790641,2800,prior,10,3,19,23
793604,2800,prior,11,4,19,22
918593,2800,prior,12,6,12,30
1519311,2800,prior,13,6,13,7
2377243,2800,prior,14,0,20,29
1101421,2800,prior,15,6,13,13
2215115,2800,prior,16,3,20,30
251204,2800,prior,17,3,19,14
392718,2800,prior,18,0,17,18
1982497,2800,prior,19,0,18,14
800038,2800,prior,20,2,18,23
920063,2800,train,21,6,14,11
3309012,2801,prior,1,2,11,
1513944,2801,prior,2,5,10,3
2202278,2801,prior,3,3,11,5
2759925,2801,prior,4,1,10,12
649627,2801,train,5,1,9,14
685264,2802,prior,1,2,10,
2048492,2802,prior,2,2,13,7
1411576,2802,prior,3,4,11,9
2756802,2802,prior,4,1,3,11
1943177,2802,prior,5,2,8,8
3328844,2802,prior,6,3,23,15
2448672,2802,prior,7,2,8,6
2645123,2802,prior,8,0,17,19
1888822,2802,prior,9,4,17,11
261873,2802,prior,10,6,23,9
2735051,2802,prior,11,0,22,8
153846,2802,prior,12,0,13,7
365281,2802,prior,13,0,14,7
393248,2802,prior,14,5,17,5
638870,2802,prior,15,5,14,21
1920192,2802,prior,16,2,8,4
1177148,2802,prior,17,0,2,5
535043,2802,prior,18,0,16,14
1915455,2802,prior,19,0,12,14
1468402,2802,prior,20,0,14,14
721724,2802,prior,21,5,18,26
298547,2802,prior,22,4,16,6
2203867,2802,prior,23,4,19,7
656704,2802,prior,24,1,2,11
1209670,2802,prior,25,4,17,10
1314412,2802,prior,26,0,13,10
834326,2802,prior,27,1,23,8
933877,2802,prior,28,1,14,14
2394869,2802,prior,29,1,16,7
1946975,2802,prior,30,4,20,3
852970,2802,prior,31,1,9,11
366464,2802,prior,32,3,18,9
3017058,2802,prior,33,1,9,5
2201105,2802,prior,34,5,16,4
514798,2802,prior,35,0,15,2
2659585,2802,prior,36,0,11,7
342720,2802,prior,37,4,12,4
2821241,2802,prior,38,0,21,3
2705636,2802,prior,39,0,21,7
112955,2802,prior,40,5,11,5
3086391,2802,test,41,0,22,9
454337,2803,prior,1,2,9,
2764471,2803,prior,2,2,0,7
3317589,2803,prior,3,1,14,6
3358790,2803,prior,4,1,16,7
2406890,2803,prior,5,2,17,8
2891665,2803,prior,6,2,8,30
153319,2803,train,7,4,9,30
2856985,2804,prior,1,6,22,
1408152,2804,prior,2,6,16,7
295015,2804,prior,3,4,9,5
1856711,2804,prior,4,2,11,26
881243,2804,prior,5,2,15,21
726213,2804,prior,6,4,9,30
432707,2804,prior,7,4,15,14
624464,2804,prior,8,3,12,13
3393899,2804,prior,9,2,14,6
3362888,2804,prior,10,1,13,13
939705,2804,prior,11,2,14,8
3133258,2804,prior,12,3,7,8
3344256,2804,prior,13,1,16,5
3075746,2804,prior,14,4,11,3
176886,2804,prior,15,3,13,13
495455,2804,prior,16,2,11,13
2928332,2804,prior,17,5,9,17
457490,2804,prior,18,1,11,24
3005127,2804,prior,19,1,12,21
2482740,2804,prior,20,1,12,21
2031410,2804,prior,21,3,13,9
2963444,2804,prior,22,2,13,6
1897675,2804,prior,23,2,13,7
499654,2804,test,24,0,13,26
1255780,2805,prior,1,3,6,
3279079,2805,prior,2,6,11,17
3201445,2805,prior,3,3,17,18
2977172,2805,prior,4,0,18,25
471327,2805,prior,5,4,14,4
1600200,2805,prior,6,3,11,6
480759,2805,prior,7,3,11,7
3358569,2805,prior,8,6,11,10
2332282,2805,prior,9,4,13,5
1229897,2805,prior,10,6,11,9
453111,2805,prior,11,4,10,30
3097312,2805,prior,12,2,13,30
281083,2805,prior,13,6,7,4
48805,2805,prior,14,2,12,10
1273765,2805,prior,15,0,12,5
1232622,2805,prior,16,5,11,12
1134698,2805,prior,17,0,19,9
3382621,2805,prior,18,5,11,5
1962519,2805,prior,19,2,12,11
1159500,2805,prior,20,1,12,6
177938,2805,prior,21,0,14,27
875349,2805,prior,22,5,14,5
2845161,2805,prior,23,6,14,8
789578,2805,prior,24,5,11,6
3057464,2805,prior,25,3,13,5
220493,2805,prior,26,3,12,14
1363965,2805,prior,27,6,11,10
2105488,2805,prior,28,1,13,9
295373,2805,prior,29,2,10,15
40521,2805,train,30,4,15,9
546142,2806,prior,1,6,9,
1300128,2806,prior,2,6,12,0
2445105,2806,prior,3,0,14,15
2637012,2806,prior,4,4,10,4
501594,2806,prior,5,0,10,24
1853650,2806,train,6,6,14,6
1740612,2807,prior,1,3,10,
559244,2807,prior,2,1,17,5
744616,2807,prior,3,2,10,8
192440,2807,prior,4,4,11,2
1346819,2807,prior,5,1,11,4
2389344,2807,prior,6,3,13,2
375410,2807,prior,7,3,10,7
2288549,2807,prior,8,3,10,0
1720543,2807,prior,9,3,10,7
768072,2807,prior,10,3,11,7
661783,2807,prior,11,5,9,2
118762,2807,prior,12,1,16,10
222257,2807,prior,13,4,11,3
510069,2807,prior,14,2,9,5
1780298,2807,prior,15,1,13,6
264476,2807,prior,16,4,15,10
3388457,2807,prior,17,3,12,6
1221803,2807,prior,18,4,16,1
2509717,2807,prior,19,3,12,6
449900,2807,prior,20,3,11,7
2950114,2807,prior,21,2,12,6
2779019,2807,prior,22,1,16,13
3113946,2807,prior,23,3,10,2
2686354,2807,prior,24,1,12,5
2790158,2807,prior,25,3,12,9
110724,2807,prior,26,4,14,15
1494246,2807,prior,27,2,12,5
2960111,2807,prior,28,4,17,2
1941975,2807,prior,29,2,14,12
3285198,2807,prior,30,3,11,8
310348,2807,prior,31,2,16,6
455047,2807,prior,32,2,11,14
897265,2807,prior,33,5,11,3
2919696,2807,prior,34,2,17,4
2744785,2807,prior,35,5,9,24
2119061,2807,prior,36,3,15,5
2670890,2807,prior,37,1,14,12
2328510,2807,prior,38,5,9,18
2297496,2807,prior,39,1,12,3
1871137,2807,prior,40,1,11,7
3383233,2807,prior,41,3,15,2
2579748,2807,prior,42,3,10,14
124334,2807,prior,43,4,11,1
2377860,2807,prior,44,1,13,11
19923,2807,prior,45,3,10,2
1973588,2807,prior,46,4,11,1
1301578,2807,prior,47,1,16,11
1030244,2807,prior,48,1,15,7
3258779,2807,prior,49,2,10,8
969495,2807,prior,50,1,16,6
3304708,2807,prior,51,1,10,7
890828,2807,prior,52,1,9,7
3226217,2807,prior,53,1,12,7
1334972,2807,train,54,4,14,10
2342873,2808,prior,1,0,10,
840209,2808,prior,2,0,10,7
2390277,2808,prior,3,3,15,3
1369513,2808,prior,4,0,10,11
1040055,2808,prior,5,4,16,11
33015,2808,prior,6,4,15,30
1523397,2808,prior,7,0,16,30
2817114,2808,prior,8,6,14,27
24015,2808,prior,9,4,14,5
575234,2808,prior,10,2,14,5
3139227,2808,prior,11,6,12,30
2797272,2808,prior,12,4,14,12
698637,2808,prior,13,2,15,26
3047330,2808,prior,14,1,13,13
1194113,2808,prior,15,5,14,4
2558852,2808,prior,16,2,16,4
750086,2808,prior,17,3,15,8
2209240,2808,prior,18,1,14,19
522861,2808,prior,19,0,13,6
2314465,2808,prior,20,2,16,9
1736522,2808,prior,21,2,12,7
2466479,2808,prior,22,0,11,5
1110094,2808,prior,23,0,10,7
2974061,2808,prior,24,6,11,20
2811269,2808,prior,25,4,14,5
2757385,2808,prior,26,6,15,9
3107117,2808,prior,27,0,13,8
260832,2808,train,28,6,12,13
1108207,2809,prior,1,0,11,
1750931,2809,prior,2,0,17,7
3005210,2809,prior,3,3,12,10
3276844,2809,test,4,1,17,5
156687,2810,prior,1,3,13,
2432576,2810,prior,2,2,16,27
426429,2810,prior,3,1,17,30
1828551,2810,prior,4,0,17,30
3201950,2810,train,5,0,18,7
3001082,2811,prior,1,5,9,
2060678,2811,prior,2,1,14,30
2448629,2811,prior,3,0,17,30
294408,2811,train,4,3,13,30
1778749,2812,prior,1,6,12,
1247745,2812,prior,2,6,17,7
1417555,2812,prior,3,6,12,7
752571,2812,prior,4,1,13,9
2412701,2812,prior,5,4,14,24
63967,2812,prior,6,6,17,9
2422372,2812,prior,7,6,16,7
1670865,2812,prior,8,0,12,30
1275317,2812,prior,9,3,16,24
597673,2812,prior,10,6,16,30
2256089,2812,train,11,0,17,15
1842225,2813,prior,1,3,11,
3117964,2813,prior,2,4,8,8
2265263,2813,prior,3,0,4,10
998213,2813,prior,4,3,8,30
875289,2813,prior,5,1,20,30
2457733,2813,prior,6,1,2,21
342207,2813,prior,7,4,19,30
1023416,2813,prior,8,2,15,12
1702549,2813,prior,9,5,13,3
3190596,2813,prior,10,0,15,9
2344873,2813,prior,11,1,11,30
262425,2813,train,12,2,6,8
1485623,2814,prior,1,0,11,
848461,2814,prior,2,5,22,30
994898,2814,prior,3,6,12,22
419603,2814,prior,4,0,12,8
118025,2814,prior,5,6,15,30
2407036,2814,prior,6,6,17,30
2765267,2814,prior,7,6,12,30
2862417,2814,prior,8,0,11,8
3178557,2814,prior,9,0,11,21
3033980,2814,test,10,6,15,13
840497,2815,prior,1,0,11,
135894,2815,prior,2,0,13,21
1258329,2815,prior,3,1,9,30
1751434,2815,prior,4,3,11,30
1960008,2815,prior,5,5,12,2
3099894,2815,prior,6,1,11,30
1030351,2815,prior,7,1,13,28
1263430,2815,prior,8,1,11,7
255003,2815,prior,9,0,15,6
590330,2815,prior,10,4,13,4
1564116,2815,prior,11,0,16,3
1169914,2815,prior,12,0,21,7
353065,2815,prior,13,6,15,6
1115107,2815,prior,14,3,16,4
2388774,2815,prior,15,6,17,17
126857,2815,prior,16,2,13,30
1534561,2815,prior,17,3,18,30
2109588,2815,prior,18,1,13,5
781055,2815,test,19,0,14,6
1316731,2816,prior,1,2,10,
3190177,2816,prior,2,2,14,21
2224013,2816,prior,3,0,13,5
368656,2816,prior,4,0,8,14
1463025,2816,prior,5,3,14,10
259271,2816,prior,6,6,12,3
1014927,2816,prior,7,0,12,22
2928132,2816,prior,8,0,13,7
942277,2816,prior,9,3,15,17
1692186,2816,prior,10,0,12,18
2486824,2816,prior,11,3,14,17
2844818,2816,prior,12,1,11,19
1479000,2816,prior,13,5,11,11
960644,2816,prior,14,1,16,3
1086779,2816,prior,15,6,19,12
3394990,2816,prior,16,5,13,13
2333602,2816,train,17,3,14,30
2972252,2817,prior,1,6,2,
797340,2817,prior,2,4,19,12
519419,2817,prior,3,5,11,8
199736,2817,test,4,6,18,29
1974579,2818,prior,1,0,12,
662160,2818,prior,2,2,21,16
2899099,2818,prior,3,6,9,25
2073097,2818,prior,4,4,20,5
2545393,2818,prior,5,5,10,30
2200345,2818,prior,6,0,10,30
588111,2818,prior,7,1,8,29
1123831,2818,prior,8,0,15,6
551631,2818,prior,9,0,8,21
2122436,2818,prior,10,5,14,19
561260,2818,prior,11,4,16,27
2602402,2818,prior,12,5,5,30
399902,2818,prior,13,2,19,18
3378778,2818,prior,14,3,16,15
2004276,2818,prior,15,4,17,8
2457757,2818,prior,16,3,18,20
889105,2818,prior,17,5,6,9
2240471,2818,train,18,5,14,7
1096788,2819,prior,1,1,12,
1119205,2819,prior,2,0,14,20
794940,2819,prior,3,4,22,11
1659492,2819,prior,4,0,16,10
2508540,2819,prior,5,2,18,9
123899,2819,prior,6,6,14,4
725147,2819,prior,7,3,12,4
3231689,2819,train,8,4,13,1
1699044,2820,prior,1,5,15,
930507,2820,prior,2,5,14,28
397643,2820,prior,3,3,14,30
1571392,2820,train,4,2,22,30
1854018,2821,prior,1,4,11,
2507029,2821,prior,2,1,19,4
844852,2821,prior,3,3,17,30
1736235,2821,prior,4,3,15,14
1051702,2821,prior,5,6,15,10
789781,2821,prior,6,1,19,2
3181903,2821,prior,7,4,12,3
1007389,2821,prior,8,6,18,2
2605625,2821,prior,9,3,19,4
1640153,2821,prior,10,3,15,14
3055386,2821,prior,11,5,15,9
84491,2821,prior,12,2,15,25
2186305,2821,prior,13,5,15,30
2484535,2821,prior,14,6,23,1
511228,2821,prior,15,0,19,1
1932746,2821,prior,16,4,11,4
1175072,2821,prior,17,1,18,4
2661263,2821,prior,18,2,8,8
2066816,2821,prior,19,4,13,2
2779594,2821,prior,20,2,13,26
1843606,2821,prior,21,2,13,0
2062201,2821,prior,22,3,23,8
417953,2821,prior,23,1,10,5
2292412,2821,prior,24,2,19,1
746381,2821,prior,25,0,0,5
1118041,2821,prior,26,1,15,1
2064657,2821,prior,27,4,15,3
2169641,2821,prior,28,3,10,20
726633,2821,prior,29,3,19,7
781904,2821,prior,30,5,18,16
1516789,2821,prior,31,0,15,2
2197450,2821,test,32,0,16,0
2200225,2822,prior,1,2,16,
975,2822,prior,2,1,15,27
534258,2822,prior,3,1,17,0
2613316,2822,prior,4,1,17,0
1514283,2822,prior,5,1,13,7
2795099,2822,prior,6,2,14,29
1312175,2822,prior,7,3,12,8
423073,2822,prior,8,3,18,0
6364,2822,prior,9,2,20,13
3337444,2822,train,10,3,17,1
2699729,2823,prior,1,3,17,
2329736,2823,prior,2,6,11,3
3313590,2823,prior,3,6,11,7
2393333,2823,prior,4,4,18,19
906972,2823,prior,5,5,16,15
2462359,2823,prior,6,1,19,30
14666,2823,prior,7,6,11,26
1660181,2823,prior,8,1,17,9
380181,2823,prior,9,5,9,18
3275541,2823,prior,10,6,12,30
258922,2823,prior,11,5,9,6
1813373,2823,prior,12,0,10,30
883509,2823,prior,13,5,19,19
1625709,2823,prior,14,1,17,3
2952966,2823,train,15,5,19,25
425959,2824,prior,1,0,16,
3213316,2824,prior,2,6,9,6
3070481,2824,prior,3,3,20,4
307117,2824,prior,4,5,8,23
2263495,2824,prior,5,6,9,8
3337029,2824,prior,6,2,21,10
2711805,2824,prior,7,6,15,4
3166535,2824,train,8,3,21,4
1415299,2825,prior,1,1,8,
162153,2825,prior,2,1,8,7
460038,2825,prior,3,3,8,9
3366785,2825,prior,4,1,8,5
1363305,2825,prior,5,2,8,8
3293047,2825,prior,6,3,8,8
706314,2825,prior,7,1,8,5
699565,2825,prior,8,2,11,1
2807100,2825,prior,9,1,7,30
131733,2825,prior,10,1,8,7
3203136,2825,prior,11,1,9,7
2987320,2825,prior,12,1,8,7
261624,2825,prior,13,3,9,2
1087671,2825,prior,14,0,16,4
1383603,2825,prior,15,1,9,8
2756998,2825,prior,16,1,8,7
1811024,2825,prior,17,1,8,21
1504495,2825,prior,18,1,8,14
1701288,2825,prior,19,1,8,7
2112796,2825,prior,20,2,8,8
2966268,2825,prior,21,1,8,6
29019,2825,prior,22,0,11,13
1366772,2825,prior,23,1,13,1
3061448,2825,prior,24,6,16,5
451336,2825,prior,25,3,12,4
1353981,2825,prior,26,0,11,4
825624,2825,prior,27,0,14,7
1591136,2825,prior,28,0,13,7
1059597,2825,prior,29,0,10,7
1639630,2825,prior,30,1,11,15
1971894,2825,prior,31,4,9,30
3244986,2825,prior,32,2,9,19
193375,2825,prior,33,1,10,6
1621140,2825,prior,34,6,13,12
93372,2825,prior,35,1,9,9
1839401,2825,prior,36,3,22,9
2173221,2825,prior,37,6,18,3
1065682,2825,prior,38,5,10,20
3219762,2825,prior,39,5,8,7
2679096,2825,test,40,2,9,11
1517388,2826,prior,1,0,7,
2795193,2826,prior,2,6,14,13
484227,2826,prior,3,2,18,17
3047673,2826,prior,4,0,16,30
2739675,2826,prior,5,1,12,15
2412084,2826,prior,6,0,17,6
3391797,2826,prior,7,6,17,13
1221598,2826,prior,8,6,13,30
2463122,2826,prior,9,2,9,10
2885343,2826,train,10,3,12,22
1484829,2827,prior,1,2,20,
2190117,2827,prior,2,6,17,4
2866084,2827,prior,3,4,18,12
2482061,2827,prior,4,5,21,8
1896241,2827,prior,5,1,18,10
3248602,2827,prior,6,4,17,3
1206435,2827,prior,7,1,22,4
3370373,2827,prior,8,6,12,5
2449275,2827,prior,9,4,16,5
1309070,2827,prior,10,5,21,8
941351,2827,prior,11,6,22,8
2789678,2827,prior,12,4,16,5
2162404,2827,prior,13,5,12,8
408157,2827,prior,14,4,19,20
1115890,2827,prior,15,0,23,17
1795285,2827,prior,16,4,6,25
1957253,2827,prior,17,5,13,1
2979376,2827,prior,18,0,10,23
1903742,2827,prior,19,5,11,12
198686,2827,prior,20,2,21,4
2059555,2827,prior,21,5,22,3
2991087,2827,prior,22,3,12,12
594540,2827,prior,23,4,15,15
2439374,2827,prior,24,2,22,5
1805348,2827,prior,25,6,10,30
2723399,2827,prior,26,4,18,5
2230615,2827,prior,27,6,20,9
1569038,2827,prior,28,5,20,6
